Address Rule Id,Residentials Addresses Linked,Num From,Num To,RangeType,Street Name,Zip5,City,TownCode,Ward,District,CongressionalDistrictCode,AssemblyDistrictCode,SenateDistrictCode,LegislativeDistrictCode,VillageCode,SchoolCode,FireCode,CityCouncilCode,TownWardCode
2814,11,201,232,ALL,FLETCHER AVE,13207,SYRACUSE,,013,004,022,129,048,015,,,,002,
3735,1,110,110,EVEN,FLORAL PKWY,13205,SYRACUSE,,014,010,022,128,048,015,,,,004,
2534,2,100,120,EVEN,FOBES AVE,13206,SYRACUSE,,004,010,022,129,048,007,,,,005,
2535,19,121,269,ALL,FOBES AVE,13206,SYRACUSE,,004,008,022,129,048,007,,,,005,
2536,58,308,381,ALL,FOBES AVE,13206,SYRACUSE,,004,009,022,129,048,007,,,,005,
9171,1,113,113,ODD,FOBES AVE,13206,SYRACUSE,,004,008,022,129,048,007,,,,005,
2815,6,104,114,ALL,FORD AVE,13207,SYRACUSE,,013,001,022,128,048,015,,,,004,
4652,62,100,204,ALL,FORDHAM RD,13203,SYRACUSE,,004,007,022,129,048,007,,,,005,
1647,4,115,120,ALL,FORDLAND AVE,13208,SYRACUSE,,001,005,022,129,048,009,,,,001,
3736,32,116,184,ALL,FOREST AVE,13205,SYRACUSE,,019,002,022,128,048,016,,,,004,
3737,15,200,236,ALL,FOREST AVE,13205,SYRACUSE,,019,001,022,128,048,016,,,,004,
7619,1,105,105,ODD,FOREST EDGE DR,13215,SYRACUSE,,011,007,022,129,048,008,,,,002,
2537,95,116,275,ALL,FOREST HILL DR,13206,SYRACUSE,,005,004,022,129,048,007,,,,005,
2538,48,300,375,ALL,FOREST HILL DR,13206,SYRACUSE,,005,005,022,129,048,007,,,,005,
826,2,1,1,ODD,FORESTRY DR,13210,SYRACUSE,,016,005,022,129,048,016,,,,003,
827,1,220,220,EVEN,FORMAN AVE,13210,SYRACUSE,,009,001,022,129,048,008,,,,002,
9189,13,311,311,ALL,FORMAN AVE,13210,SYRACUSE,,015,002,022,128,048,016,,,,002,
4653,17,102,124,ALL,FOUNTAIN ST,13203,SYRACUSE,,006,002,022,129,048,009,,,,005,
1648,11,103,207,ODD,FOURTH NORTH ST,13208,SYRACUSE,,001,005,022,129,048,009,,,,001,
6359,9,111,140,ALL,FOXBORO RD,13224,SYRACUSE,,017,010,022,128,048,017,,,,005,
828,29,100,147,ALL,FRISBIE CT,13210,SYRACUSE,,015,004,022,128,048,016,,,,004,
3738,47,124,274,ALL,FURMAN ST,13205,SYRACUSE,,018,002,022,128,048,016,,,,004,
3739,28,301,373,ALL,FURMAN ST,13205,SYRACUSE,,012,002,022,128,048,016,,,,004,
829,19,101,128,ALL,GAGE CT,13210,SYRACUSE,,015,004,022,128,048,016,,,,004,
2539,3,110,112,EVEN,GALE AVE,13206,SYRACUSE,,006,006,022,129,048,009,,,,005,
1649,5,104,106,ALL,GANNETT AVE,13208,SYRACUSE,,001,005,022,129,048,009,,,,001,
3740,6,106,131,ALL,GARFIELD AVE,13205,SYRACUSE,,018,002,022,128,048,016,,,,004,
3741,9,205,235,ODD,GARFIELD AVE,13205,SYRACUSE,,019,005,022,128,048,016,,,,004,
3742,9,210,248,EVEN,GARFIELD AVE,13205,SYRACUSE,,018,002,022,128,048,016,,,,004,
3743,41,304,529,ALL,GARFIELD AVE,13205,SYRACUSE,,019,005,022,128,048,016,,,,004,
3744,4,101,120,ALL,GARY AVE,13205,SYRACUSE,,014,011,022,129,048,015,,,,004,
1650,4,117,123,ALL,GEBHARDT AVE,13208,SYRACUSE,,003,001,022,129,048,008,,,,001,
6360,77,100,288,ALL,GENESEE PK DR,13224,SYRACUSE,,017,011,022,128,048,017,,,,005,
6361,14,310,385,ALL,GENESEE PK DR,13224,SYRACUSE,,017,007,022,128,048,017,,,,003,
3413,24,102,304,ALL,GERE AVE,13204,SYRACUSE,,007,001,022,129,048,008,,,,002,
4654,41,105,134,ALL,GERTRUDE ST,13203,SYRACUSE,,006,001,022,129,048,009,,,,001,
4655,45,203,379,ALL,GERTRUDE ST,13203,SYRACUSE,,006,002,022,129,048,009,,,,005,
7392,16,100,211,ALL,GIFFORD PKWY,13214,SYRACUSE,,017,016,022,128,048,017,,,,003,
4540,22,115,206,ALL,GIFFORD ST,13202,SYRACUSE,,010,006,022,129,048,016,,,,002,
3414,114,312,448,EVEN,GIFFORD ST,13204,SYRACUSE,,008,001,022,128,048,016,,,,002,
3415,1,401,401,ODD,GIFFORD ST,13204,SYRACUSE,,010,003,022,128,048,015,,,,002,
3416,12,427,445,ODD,GIFFORD ST,13204,SYRACUSE,,010,003,022,128,048,015,,,,002,
3417,76,501,665,ALL,GIFFORD ST,13204,SYRACUSE,,008,003,022,128,048,008,,,,002,
1651,19,101,219,ALL,GILBERT AVE,13208,SYRACUSE,,003,004,022,129,048,009,,,,001,
1652,5,100,110,ALL,GILBERT ST,13208,SYRACUSE,,001,001,022,129,048,009,,,,001,
3418,10,100,110,ALL,GIMINSKI DR,13204,SYRACUSE,,002,002,022,129,048,008,,,,002,
2816,23,101,269,ALL,GIRARD AVE,13207,SYRACUSE,,013,008,022,128,048,015,,,,004,
3745,16,102,117,ALL,GLAHN AVE,13205,SYRACUSE,,019,001,022,128,048,016,,,,004,
3746,7,102,105,ALL,GLASS TER,13205,SYRACUSE,,019,005,022,128,048,016,,,,004,
2542,1,211,211,ODD,GLENCOVE RD,13206,SYRACUSE,,005,004,022,129,048,007,,,,005,
2543,1,320,320,EVEN,GLENCOVE RD,13206,SYRACUSE,,005,005,022,129,048,007,,,,005,
2544,25,404,1030,EVEN,GLENCOVE RD,13206,SYRACUSE,,005,010,022,129,048,007,,,,005,
2545,2,501,501,ODD,GLENCOVE RD,13206,SYRACUSE,,005,006,022,129,048,007,,,,005,
2546,5,1306,1621,ALL,GLENCOVE RD,13206,SYRACUSE,,005,011,022,129,048,007,,,,005,
2817,11,105,131,ODD,GLENWOOD AVE,13207,SYRACUSE,,013,002,022,128,048,015,,,,002,
2818,24,116,270,EVEN,GLENWOOD AVE,13207,SYRACUSE,,013,001,022,128,048,015,,,,004,
2819,62,201,935,ODD,GLENWOOD AVE,13207,SYRACUSE,,013,004,022,129,048,015,,,,002,
2820,33,300,822,EVEN,GLENWOOD AVE,13207,SYRACUSE,,013,003,022,129,048,015,,,,002,
2821,24,1129,1414,ALL,GLENWOOD AVE,13207,SYRACUSE,,011,004,022,129,048,008,,,,002,
2822,15,1514,1944,EVEN,GLENWOOD AVE,13207,SYRACUSE,,011,007,022,129,048,008,,,,002,
830,53,100,325,ALL,GOODRICH AVE,13210,SYRACUSE,,019,003,022,129,048,015,,,,003,
2823,41,103,242,ALL,GORDON AVE,13207,SYRACUSE,,012,005,022,129,048,008,,,,002,
2824,11,302,327,ALL,GORDON AVE,13207,SYRACUSE,,011,004,022,129,048,008,,,,002,
6362,25,102,168,ALL,GORLAND AVE,13224,SYRACUSE,,017,017,022,128,048,017,,,,003,
3419,19,108,222,EVEN,GRACE ST,13204,SYRACUSE,,010,001,022,128,048,008,,,,002,
3420,21,111,205,ODD,GRACE ST,13204,SYRACUSE,,010,003,022,128,048,015,,,,002,
3421,1,205,205,ODD,GRACE ST,13204,SYRACUSE,,010,003,022,128,048,015,,,,002,
3422,7,207,221,ODD,GRACE ST,13204,SYRACUSE,,010,003,022,128,048,015,,,,002,
3423,15,102,225,ALL,GRAND AVE,13204,SYRACUSE,,008,003,022,128,048,008,,,,002,
3424,12,231,265,ODD,GRAND AVE,13204,SYRACUSE,,011,008,022,129,048,008,,,,002,
3425,11,401,607,ODD,GRAND AVE,13204,SYRACUSE,,011,002,022,129,048,008,,,,002,
2825,4,202,212,EVEN,GRANDVIEW AVE,13207,SYRACUSE,,011,006,022,129,048,015,,,,002,
2826,19,104,428,EVEN,GRANT AVE,13207,SYRACUSE,,011,005,022,128,048,008,,,,002,
2827,22,301,433,ODD,GRANT AVE,13207,SYRACUSE,,011,003,022,129,048,008,,,,002,
4656,10,525,581,ODD,GRANT BLVD,13203,SYRACUSE,,004,007,022,129,048,007,,,,005,
4657,5,721,919,ODD,GRANT BLVD,13203,SYRACUSE,,004,004,022,129,048,007,,,,005,
4658,28,1007,1217,ODD,GRANT BLVD,13203,SYRACUSE,,004,003,022,129,048,007,,,,005,
4659,4,1130,1144,EVEN,GRANT BLVD,13203,SYRACUSE,,004,012,022,129,048,007,,,,001,
4660,11,1200,1218,EVEN,GRANT BLVD,13203,SYRACUSE,,003,005,022,129,048,007,,,,001,
2547,44,113,431,ODD,GRANT BLVD,13206,SYRACUSE,,004,007,022,129,048,007,,,,005,
2548,45,136,328,EVEN,GRANT BLVD,13206,SYRACUSE,,004,008,022,129,048,007,,,,005,
1654,52,1301,1873,ODD,GRANT BLVD,13208,SYRACUSE,,004,002,022,129,048,007,,,,001,
1655,39,1302,1844,EVEN,GRANT BLVD,13208,SYRACUSE,,003,005,022,129,048,007,,,,001,
1656,53,2006,2238,ALL,GRANT BLVD,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
1657,32,2303,2423,ALL,GRANT BLVD,13208,SYRACUSE,,001,003,022,129,048,009,,,,001,
1658,1,2501,2501,ODD,GRANT BLVD,13208,SYRACUSE,,001,002,022,129,048,009,,,,001,
1659,6,2503,2529,ODD,GRANT BLVD,13208,SYRACUSE,,001,007,022,129,048,009,,,,001,
1660,1,2601,2601,ODD,GRANT BLVD,13208,SYRACUSE,,001,002,022,129,048,009,,,,001,
1661,4,2613,2633,ODD,GRANT BLVD,13208,SYRACUSE,,001,007,022,129,048,009,,,,001,
1662,26,2710,3024,EVEN,GRANT BLVD,13208,SYRACUSE,,001,005,022,129,048,009,,,,001,
1663,20,2713,3137,ODD,GRANT BLVD,13208,SYRACUSE,,001,002,022,129,048,009,,,,001,
4541,17,100,221,ALL,GRAPE TER,13202,SYRACUSE,,018,001,022,128,048,016,,,,004,
1664,4,106,106,EVEN,GRASSMAN AVE,13208,SYRACUSE,,003,004,022,129,048,009,,,,001,
4661,20,101,307,ODD,GRAVES ST,13203,SYRACUSE,,004,001,022,129,048,009,,,,001,
4662,19,106,412,EVEN,GRAVES ST,13203,SYRACUSE,,006,003,022,129,048,009,,,,001,
4663,4,401,407,ODD,GRAVES ST,13203,SYRACUSE,,004,011,022,129,048,009,,,,005,
4664,49,100,120,EVEN,GRAY AVE,13203,SYRACUSE,,004,007,022,129,048,007,,,,005,
4665,74,103,222,ALL,GREEN ST,13203,SYRACUSE,,006,001,022,129,048,009,,,,001,
4666,54,306,362,EVEN,GREEN ST,13203,SYRACUSE,,006,002,022,129,048,009,,,,005,
4667,6,345,365,ODD,GREEN ST,13203,SYRACUSE,,006,005,022,129,048,009,,,,005,
4668,5,100,108,ALL,GREEN ST PL,13203,SYRACUSE,,006,002,022,129,048,009,,,,005,
1665,36,115,177,ALL,GREENLAND DR,13208,SYRACUSE,,003,005,022,129,048,007,,,,001,
2550,30,301,406,ALL,GREENWAY AVE,13206,SYRACUSE,,006,006,022,129,048,009,,,,005,
831,31,100,256,ALL,GREENWOOD PL,13210,SYRACUSE,,017,005,022,128,048,015,,,,003,
832,22,304,516,EVEN,GREENWOOD PL,13210,SYRACUSE,,017,001,022,129,048,017,,,,003,
833,3,315,415,ODD,GREENWOOD PL,13210,SYRACUSE,,017,003,022,128,048,015,,,,003,
2828,9,105,125,ODD,GRIFFIN ST,13207,SYRACUSE,,013,005,022,129,048,015,,,,004,
2829,8,110,124,EVEN,GRIFFIN ST,13207,SYRACUSE,,013,001,022,128,048,015,,,,004,
1666,4,110,110,EVEN,GRIFFITHS ST,13208,SYRACUSE,,003,006,022,129,048,009,,,,001,
1667,7,111,125,ALL,GRIFFITHS ST,13208,SYRACUSE,,003,004,022,129,048,009,,,,001,
1668,26,131,225,ALL,GRIFFITHS ST,13208,SYRACUSE,,003,006,022,129,048,009,,,,001,
1669,14,301,413,ODD,GRIFFITHS ST,13208,SYRACUSE,,003,004,022,129,048,009,,,,001,
1670,9,300,416,EVEN,GRIFFITHS ST,13208,SYRACUSE,,003,006,022,129,048,009,,,,001,
2830,7,100,120,ALL,GROVE ST,13207,SYRACUSE,,013,008,022,128,048,015,,,,004,
4669,32,113,225,ALL,GRUMBACH AVE,13203,SYRACUSE,,004,001,022,129,048,009,,,,001,
4670,8,226,246,EVEN,GRUMBACH AVE,13203,SYRACUSE,,004,002,022,129,048,007,,,,001,
4671,11,227,247,ODD,GRUMBACH AVE,13203,SYRACUSE,,004,001,022,129,048,009,,,,001,
6363,9,103,211,ALL,GUILFORD RD,13224,SYRACUSE,,017,015,022,128,048,017,,,,003,
7398,6,101,211,ALL,HADDON RD,13214,SYRACUSE,,017,013,022,128,048,017,,,,003,
834,15,100,206,ALL,HAFFENDEN RD,13210,SYRACUSE,,019,007,022,129,048,015,,,,003,
3747,48,112,252,ALL,HALL AVE,13205,SYRACUSE,,014,003,022,128,048,016,,,,004,
3426,8,301,309,ODD,HAMILTON ST,13204,SYRACUSE,,007,002,022,129,048,008,,,,002,
3427,9,306,312,EVEN,HAMILTON ST,13204,SYRACUSE,,007,001,022,129,048,008,,,,002,
3428,66,401,722,ALL,HAMILTON ST,13204,SYRACUSE,,007,002,022,129,048,008,,,,002,
4672,12,101,118,ALL,HAMPSHIRE RD,13203,SYRACUSE,,004,005,022,129,048,007,,,,005,
4673,15,100,228,EVEN,HAMPTON RD,13203,SYRACUSE,,004,007,022,129,048,007,,,,005,
4674,17,115,225,ODD,HAMPTON RD,13203,SYRACUSE,,004,004,022,129,048,007,,,,005,
2831,66,101,222,ALL,HANCOCK DR,13207,SYRACUSE,,011,004,022,129,048,008,,,,002,
3429,1,125,125,ODD,HARBOR ST,13204,SYRACUSE,,007,001,022,129,048,008,,,,002,
3748,21,111,215,ODD,HARDING PL,13205,SYRACUSE,,014,006,022,129,048,015,,,,004,
3749,20,116,216,EVEN,HARDING PL,13205,SYRACUSE,,014,007,022,129,048,015,,,,004,
1672,13,100,156,EVEN,HARDING ST,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
1673,11,107,159,ODD,HARDING ST,13208,SYRACUSE,,003,005,022,129,048,007,,,,001,
1674,27,160,263,ALL,HARDING ST,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
1675,42,100,356,ALL,HARFORD RD,13208,SYRACUSE,,001,001,022,129,048,009,,,,001,
1676,22,108,165,ALL,HAROLD ST,13208,SYRACUSE,,003,005,022,129,048,007,,,,001,
835,31,203,292,ALL,HARRIETTE AVE,13210,SYRACUSE,,019,006,022,129,048,016,,,,003,
6365,24,100,131,ALL,HARRINGTON RD,13224,SYRACUSE,,017,015,022,128,048,017,,,,003,
4542,89,500,600,EVEN,HARRISON ST,13202,SYRACUSE,,015,001,022,128,048,016,,,,002,
836,16,908,908,EVEN,HARRISON ST,13210,SYRACUSE,,015,008,022,129,048,016,,,,003,
837,28,1007,1208,ALL,HARRISON ST,13210,SYRACUSE,,016,001,022,129,048,017,,,,003,
4675,9,106,117,ALL,HARTLEY ST,13203,SYRACUSE,,004,002,022,129,048,007,,,,001,
3430,51,102,221,ALL,HARTSON ST,13204,SYRACUSE,,011,001,022,128,048,008,,,,002,
3431,16,300,416,ALL,HARTSON ST,13204,SYRACUSE,,011,002,022,129,048,008,,,,002,
838,20,110,328,EVEN,HARVARD PL,13210,SYRACUSE,,017,003,022,128,048,015,,,,003,
839,10,131,327,ODD,HARVARD PL,13210,SYRACUSE,,017,004,022,128,048,017,,,,003,
840,5,400,426,EVEN,HARVARD PL,13210,SYRACUSE,,017,012,022,128,048,015,,,,003,
6366,51,113,249,ALL,HARWOOD AVE,13224,SYRACUSE,,017,014,022,128,048,017,,,,005,
2551,18,120,134,ALL,HASBROUCK ST,13206,SYRACUSE,,005,002,022,129,048,009,,,,005,
2552,40,111,195,ALL,HASTINGS PL,13206,SYRACUSE,,005,003,022,129,048,007,,,,005,
2553,9,201,211,ALL,HASTINGS PL,13206,SYRACUSE,,005,001,022,129,048,007,,,,005,
3750,36,101,326,ALL,HATCH ST,13205,SYRACUSE,,019,001,022,128,048,016,,,,004,
6367,20,101,123,ALL,HATHERLY RD,13224,SYRACUSE,,017,015,022,128,048,017,,,,003,
841,1,133,133,ODD,HAVEN RD,13210,SYRACUSE,,016,004,022,129,048,016,,,,003,
2554,25,1601,1633,ALL,HAWLEY AVE,13206,SYRACUSE,,006,006,022,129,048,009,,,,005,
4676,141,114,581,ALL,HAWLEY AVE,13203,SYRACUSE,,006,001,022,129,048,009,,,,001,
4677,80,608,1414,ALL,HAWLEY AVE,13203,SYRACUSE,,006,002,022,129,048,009,,,,005,
4678,5,1421,1501,ODD,HAWLEY AVE,13203,SYRACUSE,,006,006,022,129,048,009,,,,005,
842,17,101,205,ALL,HAWTHORNE ST,13210,SYRACUSE,,017,005,022,128,048,015,,,,003,
3432,7,103,139,ODD,HAYDEN AVE,13204,SYRACUSE,,007,002,022,129,048,008,,,,002,
3433,8,108,132,EVEN,HAYDEN AVE,13204,SYRACUSE,,007,001,022,129,048,008,,,,002,
3434,16,211,314,ALL,HAYDEN AVE,13204,SYRACUSE,,007,001,022,129,048,008,,,,002,
3751,1,102,102,EVEN,HAYES TER,13205,SYRACUSE,,014,011,022,129,048,015,,,,004,
3752,5,105,203,ODD,HAYES TER,13205,SYRACUSE,,014,007,022,129,048,015,,,,004,
2555,40,103,274,ALL,HAZELHURST AVE,13206,SYRACUSE,,004,008,022,129,048,007,,,,005,
2556,3,311,333,ODD,HAZELHURST AVE,13206,SYRACUSE,,004,009,022,129,048,007,,,,005,
8904,1,106,106,EVEN,HAZELHURST AVE,13212,SYRACUSE,,004,008,022,129,048,007,,,,005,
8906,2,109,110,ALL,HAZELHURST AVE,13212,SYRACUSE,,004,008,022,129,048,007,,,,005,
8908,1,121,121,ODD,HAZELHURST AVE,13212,SYRACUSE,,004,008,022,129,048,007,,,,005,
6368,18,200,232,EVEN,HAZELWOOD AVE,13224,SYRACUSE,,017,014,022,128,048,017,,,,005,
6369,6,205,223,ODD,HAZELWOOD AVE,13224,SYRACUSE,,017,010,022,128,048,017,,,,005,
6370,67,241,1022,ALL,HAZELWOOD AVE,13224,SYRACUSE,,017,010,022,128,048,017,,,,005,
4679,150,104,731,ALL,HELEN ST,13203,SYRACUSE,,004,002,022,129,048,007,,,,001,
4680,11,111,129,ALL,HENDERSON ST,13203,SYRACUSE,,006,002,022,129,048,009,,,,005,
843,40,150,150,EVEN,HENRY ST,13210,SYRACUSE,,016,004,022,129,048,016,,,,003,
2832,15,103,153,ALL,HENSBERRY RD,13207,SYRACUSE,,011,004,022,129,048,008,,,,002,
4543,21,220,220,EVEN,HERALD PL,13202,SYRACUSE,,009,003,022,129,048,008,,,,002,
1677,37,104,311,ALL,HERBERT ST,13208,SYRACUSE,,003,004,022,129,048,009,,,,001,
4681,13,106,145,ALL,HERBST AVE,13203,SYRACUSE,,006,006,022,129,048,009,,,,005,
3435,33,100,506,EVEN,HERKIMER ST,13204,SYRACUSE,,007,001,022,129,048,008,,,,002,
3436,60,101,507,ODD,HERKIMER ST,13204,SYRACUSE,,007,002,022,129,048,008,,,,002,
3437,10,100,120,EVEN,HERRIMAN ST,13204,SYRACUSE,,011,001,022,128,048,008,,,,002,
3438,7,101,121,ODD,HERRIMAN ST,13204,SYRACUSE,,011,008,022,129,048,008,,,,002,
3439,21,200,304,ALL,HERRIMAN ST,13204,SYRACUSE,,011,001,022,128,048,008,,,,002,
844,9,116,138,ALL,HERTFORD ST,13210,SYRACUSE,,019,007,022,129,048,015,,,,003,
1678,10,106,122,ALL,HERZ ST,13208,SYRACUSE,,003,005,022,129,048,007,,,,001,
1679,1,326,326,EVEN,HIAWATHA BLVD,13208,SYRACUSE,,001,002,022,129,048,009,,,,001,
9163,4,617,617,ODD,HIAWATHA BLVD E,13208,SYRACUSE,,001,002,022,129,048,009,,,,001,
2558,108,116,367,ALL,HICKOK AVE,13206,SYRACUSE,,005,004,022,129,048,007,,,,005,
2559,11,401,479,ODD,HICKOK AVE,13206,SYRACUSE,,005,005,022,129,048,007,,,,005,
2560,14,414,490,EVEN,HICKOK AVE,13206,SYRACUSE,,005,001,022,129,048,007,,,,005,
2561,27,504,549,ALL,HICKOK AVE,13206,SYRACUSE,,005,005,022,129,048,007,,,,005,
4682,63,504,724,ALL,HICKORY ST,13203,SYRACUSE,,009,002,022,129,048,008,,,,001,
4683,59,104,250,ALL,HIER AVE,13203,SYRACUSE,,004,001,022,129,048,009,,,,001,
4684,9,300,317,ALL,HIER AVE,13203,SYRACUSE,,004,002,022,129,048,007,,,,001,
1680,14,100,117,ALL,HIGH ST,13208,SYRACUSE,,003,006,022,129,048,009,,,,001,
4685,13,117,159,ODD,HIGHLAND AVE,13203,SYRACUSE,,006,003,022,129,048,009,,,,001,
4686,7,120,216,EVEN,HIGHLAND AVE,13203,SYRACUSE,,006,005,022,129,048,009,,,,005,
4687,6,205,215,ODD,HIGHLAND AVE,13203,SYRACUSE,,004,011,022,129,048,009,,,,005,
4688,33,301,331,ALL,HIGHLAND AVE,13203,SYRACUSE,,004,005,022,129,048,007,,,,005,
4689,1,111,111,ODD,HIGHLAND PL,13203,SYRACUSE,,006,003,022,129,048,009,,,,001,
4690,9,200,206,EVEN,HIGHLAND ST,13203,SYRACUSE,,006,005,022,129,048,009,,,,005,
4691,33,300,514,ALL,HIGHLAND ST,13203,SYRACUSE,,006,003,022,129,048,009,,,,001,
4692,89,600,946,ALL,HIGHLAND ST,13203,SYRACUSE,,004,001,022,129,048,009,,,,001,
4693,71,1000,1415,ALL,HIGHLAND ST,13203,SYRACUSE,,004,002,022,129,048,007,,,,001,
7635,28,100,325,ALL,HIGHRIDGE DR,13215,SYRACUSE,,011,007,022,129,048,008,,,,002,
7636,4,100,106,ALL,HIGHRIDGE PL,13215,SYRACUSE,,011,007,022,129,048,008,,,,002,
6371,7,101,115,ALL,HILLCREST RD,13224,SYRACUSE,,017,012,022,128,048,015,,,,003,
7410,72,104,522,ALL,HILLSBORO PKWY,13214,SYRACUSE,,017,013,022,128,048,017,,,,003,
2562,75,115,272,ALL,HILLSDALE AVE,13206,SYRACUSE,,005,006,022,129,048,007,,,,005,
2563,43,300,375,ALL,HILLSDALE AVE,13206,SYRACUSE,,005,010,022,129,048,007,,,,005,
2564,38,400,480,ALL,HILLSDALE AVE,13206,SYRACUSE,,005,005,022,129,048,007,,,,005,
2565,15,500,541,ALL,HILLSDALE AVE,13206,SYRACUSE,,005,002,022,129,048,009,,,,005,
1681,4,103,201,ALL,HILLSIDE ST,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
1682,4,204,218,EVEN,HILLSIDE ST,13208,SYRACUSE,,003,005,022,129,048,007,,,,001,
1683,1,209,209,ODD,HILLSIDE ST,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
1684,22,301,720,ALL,HILLSIDE ST,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
7638,7,105,112,ALL,HILLTOP RD,13215,SYRACUSE,,011,007,022,129,048,008,,,,002,
2833,31,300,361,ALL,HILLVIEW AVE,13207,SYRACUSE,,013,001,022,128,048,015,,,,004,
3753,5,100,202,EVEN,HILTON RD,13205,SYRACUSE,,014,011,022,129,048,015,,,,004,
2566,20,118,155,ALL,HIXSON AVE,13206,SYRACUSE,,005,003,022,129,048,007,,,,005,
2567,102,200,736,ALL,HIXSON AVE,13206,SYRACUSE,,005,001,022,129,048,007,,,,005,
3754,13,101,149,ODD,HOBART AVE,13205,SYRACUSE,,014,003,022,128,048,016,,,,004,
3755,12,102,152,EVEN,HOBART AVE,13205,SYRACUSE,,014,002,022,128,048,016,,,,004,
3440,40,108,405,ALL,HOEFLER ST,13204,SYRACUSE,,011,002,022,129,048,008,,,,002,
3441,22,101,126,ALL,HOLDEN ST,13204,SYRACUSE,,011,002,022,129,048,008,,,,002,
3442,30,118,340,EVEN,HOLLAND ST,13204,SYRACUSE,,010,003,022,128,048,015,,,,002,
3443,18,119,229,ODD,HOLLAND ST,13204,SYRACUSE,,010,004,022,128,048,016,,,,004,
3444,15,251,339,ODD,HOLLAND ST,13204,SYRACUSE,,010,007,022,128,048,015,,,,004,
845,7,211,306,ALL,HOLMES ST,13210,SYRACUSE,,019,003,022,129,048,015,,,,003,
2568,61,116,269,ALL,HOMECROFT RD,13206,SYRACUSE,,005,007,022,129,048,007,,,,005,
1687,37,109,200,ALL,HOOD AVE,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
1688,17,201,279,ODD,HOOD AVE,13208,SYRACUSE,,001,003,022,129,048,009,,,,001,
1689,18,212,304,EVEN,HOOD AVE,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
1690,1,301,301,ODD,HOOD AVE,13208,SYRACUSE,,001,007,022,129,048,009,,,,001,
3757,55,112,309,ALL,HOPE AVE,13205,SYRACUSE,,019,001,022,128,048,016,,,,004,
2834,54,100,312,ALL,HOPPER RD,13207,SYRACUSE,,013,007,022,129,048,015,,,,004,
6372,13,201,263,ODD,HOUSTON AVE,13224,SYRACUSE,,017,007,022,128,048,017,,,,003,
6373,8,210,304,EVEN,HOUSTON AVE,13224,SYRACUSE,,017,012,022,128,048,015,,,,003,
6374,6,301,311,ODD,HOUSTON AVE,13224,SYRACUSE,,017,009,022,128,048,015,,,,003,
846,10,113,161,ODD,HOUSTON AVE,13210,SYRACUSE,,017,007,022,128,048,017,,,,003,
847,2,158,164,EVEN,HOUSTON AVE,13210,SYRACUSE,,017,012,022,128,048,015,,,,003,
2835,4,110,302,EVEN,HOVEY ST,13207,SYRACUSE,,012,002,022,128,048,016,,,,004,
4694,30,204,418,ALL,HOWARD ST,13203,SYRACUSE,,006,001,022,129,048,009,,,,001,
2836,34,123,228,ALL,HUBBELL AVE,13207,SYRACUSE,,011,006,022,129,048,015,,,,002,
2837,35,317,433,ALL,HUBBELL AVE,13207,SYRACUSE,,012,005,022,129,048,008,,,,002,
2838,52,212,521,ALL,HUDSON ST,13207,SYRACUSE,,012,001,022,128,048,015,,,,004,
3445,32,105,180,ALL,HUDSON ST,13204,SYRACUSE,,012,001,022,128,048,015,,,,004,
848,20,100,148,ALL,HUGHES PL,13210,SYRACUSE,,019,006,022,129,048,016,,,,003,
2839,13,108,400,EVEN,HUNT AVE,13207,SYRACUSE,,013,001,022,128,048,015,,,,004,
3446,20,102,115,ALL,HUNTER AVE,13204,SYRACUSE,,002,002,022,129,048,008,,,,002,
6062,5,108,120,EVEN,HUNTINGTON RD,13219,SYRACUSE,,011,007,022,129,048,008,,,,002,
1691,29,100,258,EVEN,HUNTLEY ST,13208,SYRACUSE,,003,005,022,129,048,007,,,,001,
1692,8,115,149,ODD,HUNTLEY ST,13208,SYRACUSE,,003,003,022,129,048,009,,,,001,
6376,44,101,321,ALL,HURLBURT RD,13224,SYRACUSE,,017,015,022,128,048,017,,,,003,
2840,7,102,130,EVEN,HURON ST,13207,SYRACUSE,,012,002,022,128,048,016,,,,004,
2841,13,104,129,ALL,HUTCHINSON AVE,13207,SYRACUSE,,013,002,022,128,048,015,,,,002,
2842,22,200,401,ALL,HUTCHINSON AVE,13207,SYRACUSE,,013,004,022,129,048,015,,,,002,
6063,3,100,120,EVEN,INVERNESS PL,13219,SYRACUSE,,011,007,022,129,048,008,,,,002,
3447,73,100,110,EVEN,IRON PIER DR,13204,SYRACUSE,,002,002,022,129,048,008,,,,002,
849,1,324,324,EVEN,IRVING AVE,13210,SYRACUSE,,015,002,022,128,048,016,,,,002,
850,8,800,800,EVEN,IRVING AVE,13210,SYRACUSE,,015,005,022,129,048,016,,,,003,
851,130,1000,1000,EVEN,IRVING AVE,13210,SYRACUSE,,016,005,022,129,048,016,,,,003,
1693,10,107,213,ALL,ISABELLA ST,13208,SYRACUSE,,002,003,022,129,048,008,,,,001,
